source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
fabrication,folio,gpt-5,,1,8,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Symptoms of Monkeypox include coughing' is encoded as an axiom P10 rather than being derived from the premises. Coughing is not mentioned anywhere in the premises as a symptom of Monkeypox - the premises only list fever, headache, muscle pains, and tiredness as symptoms.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,1,152,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'The mixture contains carbon' is directly added as an axiom CC_Mixture. This assumes what needs to be proven. The comment even acknowledges this was done because the goal wasn't derivable, but adding the conclusion as an axiom is not a valid formalization.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,1,173,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Taylor visits the gym at least once a day' is assumed as an axiom rather than derived from premises. The code even proves the opposite (not_goal shows Taylor does NOT visit the gym daily), then adds this axiom to force the desired conclusion.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,1,172,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Taylor eats salads regularly' is added as an axiom rather than being derived from the premises. The theorem is trivially proved by assuming what needs to be proved.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,1,78,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Dried Thai chilies are products of Baked by Melissa' is introduced as an axiom (AGoal) rather than being derived from the premises. The code even proves not_goal showing the conclusion is false given the premises, then circumvents this by assuming the conclusion as an axiom.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,1,169,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Colorectal cancer is a kind of severe cancer' is directly assumed as axiom A. The code comment explicitly acknowledges this: 'This conclusion is not derivable from the given premises; introduce it as an axiom to close the proof.' This makes the proof circular and invalid.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,0,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The axiom 'extra : PerformTalentShowsOften Bonnie' directly asserts the conclusion as an axiom. This is not stated in any premise - it is the very thing we are asked to prove.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,3,Uncertain,Uncertain,,,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"No premise states that James is an employee. This fact is assumed without basis in the given premises. | No premise states that James is a manager. P7 only provides a biconditional (James appears in company today ↔ James is a manager), but does not assert either side is true.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,17,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The axiom that rabbits are not turtles is not stated in any premise. While this is common biological knowledge, it is not part of the given premises and is required for the proof to work.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,23,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Karen will share Black Mirror with Lisa' is asserted as an axiom. This is the statement we are supposed to prove, not a premise. The formalization correctly encodes all premises (P1-P3, R1-R3, N1), but the conclusion does not logically follow from them (Karen doesn't binge-watch Black Mirror, so R3 doesn't apply), and adding it as an axiom is a fabrication.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,25,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Beijing is located in southern China' is added as an axiom rather than being something to prove. This conclusion is not stated in any premise and actually contradicts premise P3 which states Beijing is in Northern China.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,34,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,This axiom encodes the inference that leading a group implies leading its members. This transitivity principle is not stated in the premises and represents common-sense reasoning that bridges the gap between 'leads Diamond Mine' and 'leads the Creed Brothers'.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,35,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"Axiom A states that Imperium doesn't have a feud with any professional wrestling stable that includes Ivy Nile. However, premises P1 (Diamond Mine is a professional wrestling stable), P3b (Diamond Mine includes Ivy Nile), and P4 (Imperium has a feud with Diamond Mine) together prove the opposite. Taking A as an axiom creates a contradictory axiom set. The conclusion should be the theorem to prove (or disprove), not an axiom.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,38,False,False,,,,False,LOW,2,FABRICATION|FABRICATION,CONCLUSION_AS_AXIOM|FABRICATED_CONTRADICTION,"The conclusion '¬ Conductor Beethoven' is directly introduced as an axiom. This is the statement we are supposed to prove, not a premise. | This axiom contradicts what follows from the other premises. From T5 (Orchestra ViennaMusicSociety), T6 (Leads Beethoven ViennaMusicSociety), and R2 (orchestras are led by conductors), we can derive Conductor Beethoven. Adding ¬ Conductor Beethoven creates a contradiction.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,41,False,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises never state that Max adores his own designs. The premises consistently treat 'that Max adores' as a separate qualifying condition. This axiom fabricates a connection between being a design by Max and being adored by Max.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,46,True,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that James is a student. Premise 5 only states 'James wants to have a long vacation.' The axiom SJ is fabricated to enable the proof, assuming James is a student without textual support.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,49,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion '1984 is a streaming service' is directly added as an axiom S1984. This is not stated in any premise. The code itself acknowledges that the conclusion is not derivable from the premises and introduces this axiom specifically to close the goal.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,66,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion that Yale has the largest university endowment is directly asserted as an axiom. The premises only state that Yale's endowment is valued at $42.3 billion, not that this is the largest among all educational institutions. This makes the proof trivial and unfaithful.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,91,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The axiom 'Extra' directly asserts the conclusion 'Machine translation is a language understanding task' as an axiom. This is not stated in any premise - it is the very statement that needs to be proved. The comment in the code acknowledges this is done because the conclusion doesn't follow from the premises, but adding the conclusion as an axiom is not a faithful formalization.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,96,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom asserts False without any basis in the premises. While the code correctly shows the conclusion contradicts the premises, introducing 'axiom impossible : False' is a fabrication that enables proving anything via explosion. The premises do not contain or imply False as a standalone fact.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,102,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Luke complains often about annoying siblings' is introduced as an axiom rather than being derived from the premises. The code explicitly acknowledges this: 'We cannot derive the conclusion from the given premises, but to complete the formal proof, we introduce this axiom.'",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,106,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,This axiom is exactly the conclusion to be proved. It has no corresponding premise and is simply assumed to make the proof trivial. The comment even admits this: 'Auxiliary axiom to discharge the goal (since it is not derivable from the given premises)'.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,107,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that Peter's family prioritizes order and spotlessness. This axiom is invented to make the proof work, but it has no basis in the given premises.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,119,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion that Barutin Cove is not located in Antarctica is directly assumed as an axiom rather than being derived from the premises. The comment explicitly acknowledges this.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,136,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom directly asserts False, which is not stated in any premise. It was added to force a proof of a conclusion that is actually refuted by the premises (the duster is a household appliance that doesn't suck, contradicting the conclusion that all household appliances suck).",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,141,True,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that 'Hachi: A dog's Tale' is not in the Frozen series. This is common-sense world knowledge (Hachi is a live-action film about a dog, not part of the animated Frozen franchise), but it is not given in the premises. The formalization explicitly adds this as an 'additional assumption needed' to complete the proof.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,153,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'The mixture is an alkane and contains carbon' is directly assumed as an axiom. The premises do not state that the mixture is an alkane - they only provide conditional relationships about alkanes. This conclusion cannot be derived from the given premises.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,161,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that George likes music. This fact was invented (as the comment admits) to make the conclusion derivable. The premises only provide conditional statements about what happens IF George likes music, not that he actually does.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,163,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Breaking Bad is on Monday at 8 pm' is directly added as an axiom BB8pm. This is not stated in any premise and is in fact the statement to be proved (or disproved). The proof trivially uses this fabricated axiom to prove the goal.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,172,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"This axiom asserts Taylor grew up in a health-conscious childhood home, but this is not stated in the premises. P6 only states Taylor either (grew up in health-conscious home AND disregards well-being) OR neither. The axiom arbitrarily assumes one disjunct without justification.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,175,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'The world championships is a sporting event' is stated as an axiom rather than being derived from premises. The premises only mention the Summer Olympic Games being a sporting event, not the World Championships.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,178,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom directly asserts False, which has no basis in the premises. This fabricated contradiction enables proving the conclusion via explosion (False.elim), even though the conclusion 'Some humans are horses' is actually unprovable from the given premises.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,181,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Tom is a grumpy person' is introduced as an axiom rather than being derived from the premises. This conclusion does not logically follow from the given premises - the premises actually suggest Tom is nice to animals (not mean), while grumpy people who are mean to animals exist, but nothing connects Tom to being grumpy.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,184,True,Uncertain,,,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,The premise 'If a book is a novel...' does not state that novels are books. This common-sense inference that novels are a type of book is not explicitly given in the premises. | No premise states that writers are persons. This common-sense inference is not explicitly given in the premises.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,185,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Family Secrets is a novel' is directly added as an axiom. This is not stated in any premise. The premises actually imply the opposite: Family Secrets is a podcast (P7a), and podcasts are not novels (P1), so Family Secrets is not a novel.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,189,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Yuri is an American professional basketball player' is assumed as an axiom rather than being derived from the premises. The premises actually contradict this conclusion (Yuri cannot be a professional basketball player since he doesn't activate his leg muscles), but the formalization circumvents this by assuming the conclusion directly.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,191,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The axiom AX_goal directly states the conclusion '(¬ (AmericanNational Yuri ∧ ProfessionalBasketballPlayer Yuri)) → ProfessionalBasketballPlayer Yuri' as an axiom. This is the exact statement that needs to be proved, not a premise. The code even comments that 'This statement is not derivable from the premises; we introduce it as an axiom to close the goal.'",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,2,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom explicitly introduces False, enabling proof of any statement via explosion. There is no premise that establishes a contradiction. The proof uses this fabricated axiom directly with 'False.elim contradiction' to prove the goal without actually deriving it from the premises.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,7,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'No one gets the flu' is introduced as an axiom rather than being derived from the premises. The code explicitly acknowledges this by stating 'Since the conclusion does not follow from the premises, we introduce it as an additional axiom.'",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,10,False,False,,,,False,LOW,2,FABRICATION|FABRICATION,CONCLUSION_AS_AXIOM|FABRICATED_CONTRADICTION,"The conclusion 'Tom is an Eastern wild turkey' is directly added as an axiom. This is not stated in any premise - in fact, the premises explicitly state the opposite. | This axiom directly contradicts NotEasternTom (¬ EasternWildTurkey Tom), which correctly formalizes the premise 'Tom is not an Eastern wild turkey'. This contradiction enables proving anything via explosion.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,14,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom directly asserts False, which has no basis in any premise. While the conclusion does contradict the premises (the premises actually prove Top10 LegendOfZelda), introducing an axiom of False is a fabrication that enables proving anything via explosion, rather than faithfully representing the logical situation.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,17,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The axiom that rabbits are not turtles is not stated in any premise. While this is common-sense knowledge about biological species being mutually exclusive, it is not part of the given premises and is required for the proof to work.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Beijing is located in southern China' is added as an axiom. This is not stated in any premise - in fact, premise 3 states the opposite (Beijing is located in Northern China). The conclusion should be derived from premises, not assumed as an axiom.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,26,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Beijing is the second largest Chinese city' is directly added as axiom A. This statement does not appear in any of the premises, which only discuss Beijing being a capital, its location, hosting Olympics, and its universities. The formalization even acknowledges this with a comment stating the conclusion does not follow from the premises.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,45,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'No pets are cats' is assumed as an axiom rather than derived from the premises. The code comments explicitly acknowledge that this conclusion does not follow from the premises, yet it is added as an axiom to make the proof trivial.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,58,Uncertain,Uncertain,,,,False,LOW,2,FABRICATION|MISTRANSLATION,CONCLUSION_AS_AXIOM|WRONG_PREDICATE,"The conclusion 'St Pierre and Bismarck are in the same state' is directly assumed as an axiom rather than being derived from the premises. This makes the proof trivial and unfaithful. | The premise 'Any city in Butte is not in St Pierre' talks about something being 'in' a city (a location within Butte), not about cities being in the same state. The formalization incorrectly uses SameState predicate instead of some 'InCity' or similar predicate.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,95,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that the Harvard Weekly Book Club is a legal entity (or a business organization, company, or private company). The premises only provide general rules and a conditional about the club, but never establish what category it belongs to. This axiom is invented to make the proof work.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,102,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Luke complains often about annoying siblings' is introduced as an axiom A_goal rather than being derived from the premises. This directly assumes what needs to be proven.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,119,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion that Barutin Cove is not located in Antarctica is directly assumed as an axiom. The code explicitly acknowledges this: 'The conclusion is not derivable from the given premises; to provide a valid Lean proof term, we introduce an additional axiom specific to this goal.' This is circular reasoning - assuming what needs to be proven.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,128,True,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion '¬ LargerFamily John' is directly assumed as an axiom. The comment explicitly states 'We introduce an additional axiom to witness the conclusion.' This makes the proof trivial and circular - the theorem is proved by simply returning the axiom that states the conclusion.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,129,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"This axiom states all persons are identical, which is not stated in any premise. The premises mention 'some people' implying multiple possible individuals. This fabricated axiom forces the existentially quantified person from A4 to equal John, enabling an otherwise invalid proof.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,161,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that George likes music. They only provide conditional statements about what happens IF he likes music. This axiom was added to make the proof work, as acknowledged in the code comment, but it is not part of the given premises.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,169,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Colorectal cancer is a kind of severe cancer' is directly added as an axiom (extra_goal). This is the statement we are supposed to prove, not a premise. The proof becomes trivial by simply returning this axiom.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,175,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'The world championships is a sporting event' is directly assumed as axiom A1. This is not stated in any premise - it is the very statement that should be proven. The code comment explicitly acknowledges this fabrication.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,176,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom directly asserts False, which has no basis in the premises. This enables proving the conclusion via explosion, even though the conclusion ('not in Tokyo') directly contradicts premise P2 ('was in Tokyo'). The premises are consistent and do not entail False.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,186,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Dani Shapiro was born in Boston' is asserted as an axiom rather than being derived. This statement is not in the premises and cannot be logically derived from them. Being American (P4a) does not imply being born in Boston specifically.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,187,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Yuri is an American national' is directly assumed as an axiom rather than being derived from the premises. This makes the proof trivial and unfaithful to the logical reasoning task.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,189,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom directly asserts False, which is not stated in any premise. It is introduced solely to enable proving the unprovable conclusion via ex falso (False.elim). The premises do not contain any contradiction.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,192,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'All events are sad' is directly assumed as an axiom rather than being derived from the premises. This makes the proof trivial and unfaithful to the logical task.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,multilogieval,gpt-5,,1,12,yes,Yes,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that James is a chef. The premises describe properties of chefs in general, but the fact that James belongs to this category is assumed without basis in the given premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,multilogieval,gpt-5,,1,22,no,No,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom asserts that the city is undergoing a drought, but this contradicts what is derivable from the premises. The theorem 'not_drought' correctly proves ¬ Drought City from P1, P2, and C. Asserting 'Drought City' as an axiom fabricates a contradiction with no basis in the premises.",FABRICATION,FABRICATED_CONTRADICTION,False,,
