source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
fabrication,folio,gpt-5,,2,3,Uncertain,Uncertain,,,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"No premise states that James is an employee. This fact is assumed without any basis in the given premises. | No premise states that James is a manager. Premise 7 only provides a biconditional (if and only if) between James appearing in the company and being a manager, but does not assert either side is true.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,17,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The axiom states that rabbits are not turtles, which is common-sense biological knowledge but is not stated in any premise. The premises only mention that the animals near campus are rabbits and squirrels, but never state that rabbits cannot be turtles.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,23,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Karen will share Black Mirror with Lisa' is directly asserted as an axiom. This is the statement to be proven/disproven, not a premise. In fact, the premises logically entail the negation of this conclusion (Karen doesn't binge Black Mirror, so she won't share it).",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,34,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"This axiom states that leading a group implies leading all members of that group. While this is a reasonable common-sense inference about leadership, it is not stated in the premises. The premises only say Roderick Strong leads Diamond Mine and that Diamond Mine includes the Creed Brothers, without establishing that leading a group means leading its individual members.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,35,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion is directly stated as an axiom. No premise supports this claim. In fact, the premises (P1, P3b, P4) together establish that Diamond Mine IS a professional wrestling stable that includes Ivy Nile and has a feud with Imperium, which contradicts axiom A.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,38,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Beethoven is not a conductor' is stated as an axiom rather than being derived. This is not among the premises. In fact, the premises logically imply the opposite (Beethoven IS a conductor), making this axiom create a contradiction.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,41,False,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"No premise states that all designs by Max are adored by Max. The premises distinguish between designs/styles that Max adores and those he doesn't (e.g., P6 says 'a design by Max that he adores'). This axiom fabricates the assumption that being a design by Max implies Max adores it.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,46,True,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that James is a student. The only information about James is that he 'wants to have a long vacation.' The axiom that James is a student is fabricated to make the proof work, since P1 requires both Student(x) and WantsLongVacation(x) to conclude that x's favorite season is summer.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,49,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion '1984 is a streaming service' is asserted as an axiom, but it is not stated in the premises. The premises actually imply the negation of this conclusion, as demonstrated by the theorem not_streaming.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,66,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion that Yale has the largest university endowment is directly asserted as an axiom. The premises only state Yale's endowment is valued at $42.3 billion, not that this is the largest among all educational institutions.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,91,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Machine translation is a language understanding task' is directly asserted as an axiom. This statement does not appear in any premise - in fact, the premises suggest the opposite (machine translation should be a language generation task since its output is a text sequence).",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,96,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom asserts False directly, which has no basis in any premise. It is introduced solely to enable proving the conclusion via explosion (False.elim), when in fact the conclusion is unprovable (and indeed contradicted) by the actual premises.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,102,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Luke complains often about annoying siblings' is directly asserted as an axiom rather than being derived from the premises. This conclusion is not stated in any premise and cannot be logically derived from the given premises.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,106,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,This axiom is exactly the conclusion to be proved ('No one taking the GRE test has financial aid provided to them by something'). It has no corresponding premise and is simply asserted to trivially complete the proof.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,107,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that Peter's family prioritizes order and spotlessness. This fact is invented to make the proof work, but it has no basis in the given premises.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,119,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Barutin Cove is not located in Antarctica' is directly stated as an axiom rather than being derived from the premises. This makes the proof trivial and circular.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,136,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom asserts False without any basis in the premises. The premises actually demonstrate the conclusion is false (the duster is a household appliance that doesn't suck), so this axiom fabricates a contradiction to enable proving an invalid conclusion via explosion.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,141,True,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that 'Hachi: A Dog's Tale' is not in the Frozen series. While this is common knowledge (Hachi is a live-action drama about a dog, not a Frozen animated film), it is not stated in the given premises. This axiom is fabricated based on real-world knowledge not provided in the problem.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,153,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'The mixture is an alkane and contains carbon' is directly assumed as an axiom rather than being derived from the premises. This makes the proof trivial and meaningless.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,161,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that George likes music. They only provide a conditional 'If George likes music, he wants to compose.' The axiom asserting George actually likes music is fabricated and is essential to making the proof work.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,163,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Breaking Bad is on Monday at 8 pm' is directly added as an axiom. None of the premises state that Breaking Bad airs at 8 pm on Monday. This axiom is exactly what needs to be proven, making the proof trivial and unfaithful.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,172,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that Taylor grew up in a health-conscious childhood home. P6 gives a disjunction, and logical analysis of the premises actually implies the opposite (that Taylor did NOT grow up in such a home, since the first disjunct leads to contradiction). This axiom is fabricated to force the conclusion.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,2,175,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'The world championships is a sporting event' is added as an axiom. This statement appears nowhere in the premises and is exactly what needs to be proven. The premises only discuss the Summer Olympic Games, not the World Championships.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,178,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom directly asserts False, which has no basis in the premises. The premises are consistent (horses have hooves, humans don't), and the formalization itself proves the conclusion is false via theorem no_human_is_horse. This fabricated contradiction is used to force a proof of the invalid conclusion via explosion.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,2,181,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Tom is a grumpy person' is directly assumed as an axiom rather than being derived from the premises. This conclusion does not actually follow from the given premises.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,184,True,Uncertain,,,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"The premise 'If a book is a novel...' does not state that novels are books. This is common-sense knowledge added to make the proof work, but it is not in the premises. | The premises never state that writers are persons. This is common-sense knowledge added to satisfy the 'Person p' condition in P3, but it is not stated in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,2,185,False,False,,,,False,LOW,2,FABRICATION|FABRICATION,CONCLUSION_AS_AXIOM|FABRICATED_CONTRADICTION,"The conclusion 'Family Secrets is a novel' is directly asserted as an axiom. This is not stated in any premise - in fact, the premises state Family Secrets is a podcast, and podcasts are not novels. | A_concl contradicts what is provable from the legitimate axioms. The theorem not_goal proves ¬Novel FamilySecrets from P1 and P7a, so adding A_concl creates an inconsistent axiom set.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,189,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Yuri is an American professional basketball player' is assumed as an axiom (goal_assumed) rather than being proven from the premises. The premises actually imply the negation of this conclusion (as shown by the not_pro_Yuri theorem), but the code circumvents this by simply assuming the conclusion.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,2,191,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'If Yuri is not an American professional basketball player, then Yuri is a professional basketball player' is directly asserted as an axiom rather than being derived from the premises. The premises actually imply Yuri is NOT a professional basketball player (via the chain: Pro → JumpShots → Leaps → ActivatesLegMuscles, but Yuri doesn't activate leg muscles), making this conclusion false.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,2,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom directly asserts False, which has no basis in any premise. This allows proving any conclusion via explosion (False.elim), which is exactly how the proof proceeds.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,7,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'No one gets the flu' is directly added as an axiom. This statement is not found in any of the premises, which only discuss Monkeypox, mammals/animals, and that flu causes tiredness. The theorem is then trivially 'proved' by citing this fabricated axiom.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,10,False,False,,,,False,LOW,2,FABRICATION|FABRICATION,CONCLUSION_AS_AXIOM|FABRICATED_CONTRADICTION,"The conclusion 'Tom is an Eastern wild turkey' is asserted as an axiom, but it should be what we prove, not assume. This is especially problematic because the premises explicitly state Tom is NOT an Eastern wild turkey. | This axiom directly contradicts NotEasternTom (¬ EasternWildTurkey Tom), creating an inconsistent axiom set that enables proving anything via explosion.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,14,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom asserts False directly, which has no basis in the premises. It is used to prove the goal via explosion (ex falso quodlibet), but the premises actually imply the opposite of the conclusion (Legend of Zelda IS on the Top 10 list, as proven by theorem on_top10).",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,17,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premise that rabbits are not turtles is not stated anywhere in the given premises. While this is common biological knowledge, it was not provided as a premise and should not be assumed. The proof critically depends on this axiom to derive the conclusion.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,folio,gpt-5,,3,26,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Beijing is the second largest Chinese city' is stated as an axiom. This is not found in any premise - it is the very statement we are supposed to prove or evaluate. The proof is circular.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,45,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'No pets are cats' is directly assumed as an axiom rather than being derived from the premises. The premises only support 'Some pets are not cats' (proven in existsPetNotCat), not the universal claim 'No pets are cats'.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,58,Uncertain,Uncertain,,,,False,LOW,2,FABRICATION|MISTRANSLATION,CONCLUSION_AS_AXIOM|WRONG_PREDICATE,"The conclusion 'St Pierre and Bismarck are in the same state' is directly asserted as an axiom rather than being derived from the premises. | The premise 'Any city in Butte is not in St Pierre' talks about geographic containment (being located within a city), but the formalization incorrectly translates this as being about cities in the same state. The original premise uses 'in' to mean located within, not 'in the same state as'.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,95,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that the Harvard Weekly Book Club is a legal entity. The premises only provide conditional relationships (e.g., 'All X are Y'), but never assert that the Harvard Weekly Book Club belongs to any category (business organization, company, private company, or legal entity). This axiom fabricates a crucial fact needed to derive the conclusion.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,102,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Luke complains often about annoying siblings' is directly asserted as an axiom rather than being derived from the premises. The premises do not support this conclusion - they only establish what follows if someone complains (P3), not that Luke actually complains.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,119,False,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Barutin Cove is not located in Antarctica' is directly stated as an axiom rather than being derived from the premises. This is the statement we are asked to prove/evaluate, not a given premise.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,128,True,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'John does not have a larger family' has been added as an axiom A7, rather than being derived from the premises. This makes the proof trivially true by assumption rather than logical derivation.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,129,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that all persons are identical or that there is only one person. This fabricated axiom forces the existential witness from A4 to be John, enabling an otherwise unprovable conclusion.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,161,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,The premises never state that George likes music. They only provide conditional statements. This axiom is fabricated and is essential for the proof to succeed.,FABRICATION,FABRICATED_INVENTED,False,,
fabrication,folio,gpt-5,,3,169,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Colorectal cancer is a kind of severe cancer' is directly added as an axiom (extra_goal). This is the statement we're supposed to prove, not a premise. The actual premises do not support this conclusion - they only allow us to derive that colorectal cancer is NOT a bile duct cancer.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,175,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'The world championships is a sporting event' is directly asserted as an axiom. None of the premises mention 'world championships' - they only discuss the summer Olympic games, Tokyo, and the United States. This axiom has no basis in the given premises.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,176,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom directly asserts False, which has no basis in the premises. This enables proving the conclusion via explosion, even though the conclusion ('not in Tokyo') directly contradicts premise P2 ('was in Tokyo'). The premises are consistent and do not entail False.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,186,Uncertain,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion 'Dani Shapiro was born in Boston' is directly asserted as an axiom. No premise states where Dani Shapiro was born. Being American (P4a) does not imply being born in Boston specifically, as there are many American cities.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,187,Uncertain,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'Yuri is an American national' is added as an axiom. This is not stated in any premise - it is the very statement we are asked to prove.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,folio,gpt-5,,3,189,False,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom directly asserts False with no corresponding premise. It is used to prove a conclusion (Yuri is an American professional basketball player) that actually contradicts the premises. The premises establish that Yuri cannot be a professional basketball player, so the fabricated False axiom enables proving the impossible conclusion via explosion.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,folio,gpt-5,,3,192,False,False,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The conclusion 'All events are sad' is directly stated as an axiom rather than being derived from the premises. This conclusion does not actually follow from the given premises.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,multilogieval,gpt-5,,1,12,yes,Yes,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that James is a chef. James is only mentioned in the conclusion question, but no premise establishes his status as a chef. This axiom is fabricated to make the proof work.",FABRICATION,FABRICATED_INVENTED,False,,
fabrication,multilogieval,gpt-5,,1,22,no,No,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The axiom asserts 'Drought City' but the premises combined with axiom C logically entail '¬ Drought City' (as proven by theorem not_drought). This creates a contradiction. The question asks whether the city is undergoing a drought, and the correct answer derivable from the premises is 'no' (¬ Drought City), not 'yes'.",FABRICATION,FABRICATED_CONTRADICTION,False,,
fabrication,multilogieval,gpt-5,,1,94,yes,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises never state that 'training hard at sprinting' implies 'doing sprint workouts several times a week.' This connection is assumed based on common sense but is not explicitly stated in the premises. The premises treat 'trained hard at sprinting' (in P5) and 'sprint workouts several times a week' (in P2) as separate concepts without establishing any relationship between them.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
fabrication,multilogieval,gpt-5,,1,29,no,Uncertain,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"The conclusion asks 'Did Ty suspect that his identity was stolen?' - this is the question to be answered, not a given fact. The axiom asserts the answer as true without justification. In fact, from the given premises and A1, we cannot definitively determine whether Ty suspected identity theft.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
fabrication,multilogieval,gpt-5,,1,96,yes,Uncertain,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"There is no premise that establishes a contradiction. This axiom is fabricated to enable proving the goal via explosion (False.elim), bypassing the actual logical content of the problem.",FABRICATION,FABRICATED_CONTRADICTION,False,,
