source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
divergent_TRUE,multilogieval,deepseek,bidir_true,3,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,2,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,71,no,,,True,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"T1 asserts Sunny as a fact (from premise 'It was a sunny day'), while the theorem proves ¬Sunny. These are contradictory. The premise about it being sunny should not be an axiom if the goal is to prove ¬Sunny under the hypothesis that Alex got sunburnt. The axiom T1 makes the system inconsistent.",FABRICATION,FABRICATED_CONTRADICTION,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,2,69,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,2,75,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,34,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,34,no,,,True,,False,LOW,2,FABRICATION|OMISSION,FABRICATED_CONTRADICTION|MISSING_AXIOM,"The axioms create a contradiction when Dr. Lee collaborates: collaborate_recognition gives Recognition, while no_recognition (for professors) gives ¬Recognition. This enables proving anything via explosion, bypassing actual logical reasoning about curiosity. | Premise 6 'being curious and asking questions led to publishing original research' (Curious → Publish) is not formalized, yet the conclusion asks about curiosity. The proof avoids needing this by exploiting contradiction.",FABRICATION,FABRICATED_CONTRADICTION,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,75,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,91,yes,,,True,,False,LOW,1,OMISSION,DROPPED_ANTECEDENT,"The premise states 'if the house gets noisy from a party, neighbors start complaining', which conditions on both the party AND the resulting noise. The correct translation should be (P ∧ N) → C, but the axiom drops the noise condition, translating it as just P → C.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,91,yes,,,True,,False,LOW,1,MISTRANSLATION,DROPPED_ANTECEDENT,"The premise states 'if the house gets noisy from a party, neighbors start complaining' which should be formalized as (P ∧ N) → C, requiring both a party AND noise. The axiom P → C drops the noise condition, making complaints follow from just having a party regardless of noise.",MISTRANSLATION,DROPPED_ANTECEDENT,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,91,yes,,,True,,False,LOW,1,OMISSION,DROPPED_ANTECEDENT,"The premise states 'if the house gets noisy from a party, neighbors start complaining', which conditions complaints on both the party AND the resulting noise. The axiom drops the noise condition, formalizing it as just Party → Complain instead of (Party ∧ Noise) → Complain or similar.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,91,yes,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,34,no,,,False,,False,LOW,2,FABRICATION|OMISSION,FABRICATED_CONTRADICTION|MISSING_AXIOM,"The premise 'Either research was not published or collaborations did not happen' indicates collaborations did NOT happen, yet the formalization asserts DrLee_collaborates as true. This contradicts the stated world where collaborations didn't occur, creating an artificial contradiction that enables explosion. | The premise 'Either research was not published or collaborations did not happen' is not formalized. This premise is crucial as it explains why professors aren't experts/recognized and constrains what actually occurred.",FABRICATION,FABRICATED_CONTRADICTION,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,34,no,,,False,,False,LOW,2,OMISSION|MISTRANSLATION,DROPPED_ANTECEDENT|WRONG_PREDICATE,"The premise states 'being curious AND asking questions led to publishing' but P6 only captures 'Curious p → PublishesResearch p', dropping the 'asks questions' condition. | The conclusion asks if Dr. Lee is 'curious AND asks questions' but the theorem only proves 'Curious DrLee', missing the 'asks questions' component that appears in the original conclusion.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,61,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,61,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,61,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,61,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,71,no,,,False,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,"'Alex got sunburnt' is the antecedent of the conditional question in the conclusion, not a premise. It should not be an axiom but rather part of the theorem statement (e.g., Sunburnt Alex → Sunny).",FABRICATION,CONCLUSION_AS_AXIOM,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,71,no,,,True,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 1 'It was a sunny day at the beach' explicitly states that sunny is true, but this is not formalized as an axiom. The proof proves ¬sunny, which contradicts this stated premise.",OMISSION,MISSING_AXIOM,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,69,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,73,no,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never explicitly state that Simone is an athlete. While the context mentions 'the big match' and 'the game', suggesting she participates in athletics, this is an inference from world knowledge rather than a stated premise. The premise only establishes a rule 'for athletes' but doesn't declare Simone to be one.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,73,no,,,True,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never explicitly state that Simone is an athlete. While the context of 'the big match' and 'the game' suggests she is participating as an athlete, this is a common-sense inference not directly stated in the premises. The premise only provides a general rule about athletes without establishing Simone's status as one.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,73,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,73,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,76,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,76,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,76,no,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,76,no,,,True,,True,LOW,0,,,,,,False,,
