source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
divergent_FALSE,folio,gpt-5,spooky_false,3,34,Uncertain,,,False,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,No premise states that anything being led must be a stable. This is an unstated assumption about the semantics of 'leads'. | No premise states that members included in a stable cannot themselves be stables. This is an unstated assumption about the relationship between stables and their members.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,90,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,90,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,103,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,103,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,197,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,197,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,202,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,202,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,3,6,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,3,6,True,,,False,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"This axiom asserts ∃ x, Animal x ∧ MonkeypoxVirusOccurs x, which directly implies ∃ x, Animal x. Combined with the goal of proving ¬∃ x, Animal x, this creates a contradictory axiom set. The premise 'Monkeypox virus can occur in certain animals' actually supports that animals exist, making the negation unprovable from faithful axioms.",FABRICATION,FABRICATED_CONTRADICTION,False,,
divergent_TRUE,folio,deepseek,spooky_true,3,32,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,3,32,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,3,90,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,3,90,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,gpt-5,bidir_true,1,34,no,,,False,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that Dr. Lee is a professor. The text mentions 'professors' generally and 'An ambitious professor' as a generic description, but Dr. Lee is only introduced in the conclusion as someone who 'collaborates with top scholars'. This fabricated axiom is essential to the proof since it enables the contradiction used in the explosion argument.",FABRICATION,FABRICATED_INVENTED,False,,
divergent_FALSE,multilogieval,gpt-5,bidir_false,1,34,no,,,True,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that Dr. Lee is a professor. While the context discusses professors at a university, Dr. Lee is only mentioned in the conclusion which asks about collaboration and curiosity. The assumption that Dr. Lee is a professor is a contextual inference not explicitly stated in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,multilogieval,gpt-5,bidir_true,2,34,no,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that Dr. Lee is a professor. While the context discusses professors at a university, there is no explicit statement that Dr. Lee is one of these professors. This assumption is crucial to deriving the contradiction used in the proof.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,gpt-5,bidir_false,2,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,gpt-5,bidir_true,3,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,gpt-5,bidir_false,3,71,no,,,True,,False,LOW,1,MISTRANSLATION,WRONG_PREDICATE,"The conclusion asks about a conditional 'If Alex got sunburnt, was the weather sunny?' (Burnt Alex → Sunny), but the theorem proves ¬Burnt Alex instead. These are logically different statements - the theorem should address the conditional relationship stated in the conclusion, not simply prove Alex wasn't burnt.",MISTRANSLATION,WRONG_PREDICATE,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,1,26,no,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises use 'important game' and 'big match' while the conclusion asks about 'significant game'. The axioms assume significant implies both important and big, which is reasonable semantic bridging but not explicitly stated in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,1,26,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,1,34,no,,,False,,False,LOW,2,FABRICATION|OMISSION,FABRICATED_WORLD_KNOWLEDGE|MISSING_AXIOM,"The premises never state that Dr. Lee is a professor. The text mentions 'an ambitious professor' but does not identify this person as Dr. Lee. The question only asks about Dr. Lee collaborating with top scholars, not that Dr. Lee is a professor. | The premise 'Either research was not published or collaborations did not happen' (¬Publish ∨ ¬CollaboratesTop for some or all entities) is stated but not formalized as an axiom.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,1,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,2,34,no,,,False,,False,LOW,2,FABRICATION|MISTRANSLATION,FABRICATED_INVENTED|DROPPED_ANTECEDENT,"The premises never state that Dr. Lee is a professor. The conclusion only states Dr. Lee collaborates with top scholars, but does not identify Dr. Lee as a professor. | Premise 6 states this applies to 'an ambitious professor', but the axiom drops this condition and applies universally to all x, missing the antecedent that x must be an ambitious professor.",FABRICATION,FABRICATED_INVENTED,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,2,34,no,,,True,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises never state that Dr. Lee is a professor. The text discusses professors generally and mentions 'an ambitious professor' but never identifies Dr. Lee as being a professor. This is an assumption based on context (Dr. Lee at a university) rather than an explicitly stated premise.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,2,44,yes,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,2,44,yes,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premise 'Having a garden fail to thrive presupposes that there is a garden' is not stated anywhere in the given premises. While it may be common-sense reasoning, it is added world knowledge that enables the proof to conclude ¬GardenFail Mark.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,2,94,yes,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,2,94,yes,,,False,,False,LOW,3,FABRICATION|FABRICATION|FABRICATION,FABRICATED_INVENTED|FABRICATED_INVENTED|FABRICATED_INVENTED,The premises do not state that Lauren (or the person in question) did not stretch after runs. This is invented to force a specific scenario. | The premises do not state that Lauren does not focus on flexibility. This is fabricated to create a contradiction and force the proof to succeed.,FABRICATION,FABRICATED_INVENTED,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,3,26,no,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises never define 'significant game' or state that it encompasses 'important game' or 'big match'. This semantic equivalence (significant = important ∨ big match) is assumed based on common-sense understanding of synonyms but is not explicitly stated in the premises.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,3,26,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,3,34,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,3,34,no,,,True,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"The premises never state that Dr. Lee is a professor. The text mentions 'professors' generally and 'an ambitious professor' but Dr. Lee is only described as someone who 'collaborates with top scholars'. This fabricated fact is essential to the proof, which applies A3 (about professors) to Dr. Lee.",FABRICATION,FABRICATED_INVENTED,False,,
divergent_TRUE,multilogieval,gpt-5,spooky_true,3,71,no,,,False,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The premise 'If the pool water is warm, people go swimming' means some people swim (existential), but it was formalized as everyone swims (∀ x : obj, Swim x). 'People go swimming' should be ∃x, Swim x, not ∀x, Swim x.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
divergent_FALSE,multilogieval,gpt-5,spooky_false,3,71,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,76,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,76,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,90,yes,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,90,yes,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,1,91,yes,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,1,91,yes,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,2,69,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,2,75,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,2,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,34,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,76,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,76,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,bidir_true,3,91,yes,,,True,,False,LOW,1,OMISSION,DROPPED_ANTECEDENT,"Premise 4 states 'if the house gets noisy from a party, neighbors start complaining', which should be formalized as (Party ∧ Noisy) → Complain, requiring both a party AND noise. The axiom A3 drops the noise condition, making the implication unconditional on Party alone.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_FALSE,multilogieval,deepseek,bidir_false,3,91,yes,,,False,,False,LOW,1,OMISSION,DROPPED_ANTECEDENT,"The premise states 'if the house gets noisy from a party, neighbors start complaining', which has two conditions: the house is noisy AND this is from a party. The axiom T4 only requires Party, dropping the condition about the house being noisy. Should be (Party ∧ Noisy) → NeighborsComplain.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,34,no,,,False,,False,LOW,2,FABRICATION|OMISSION,FABRICATED_CONTRADICTION|MISSING_AXIOM,"The premises describe a general situation where professors weren't experts/leaders because research wasn't published or collaborations didn't happen. But Dr. Lee is explicitly stated to collaborate, making him an exception. Formalizing A4 as universal (∀x, Professor x → ¬IsRecognizedLeader x) while also asserting DrLee_collaborates creates a contradiction that doesn't exist in the natural language premises. | The premise 'Either research was not published or collaborations did not happen' is not formalized. This premise explains why professors generally weren't experts/leaders and is relevant to the reasoning.",FABRICATION,FABRICATED_CONTRADICTION,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,34,no,,,True,,False,LOW,1,OMISSION,DROPPED_ANTECEDENT,"The premise states 'being curious AND asking questions led to publishing original research' - a conjunction of two conditions. A5 formalizes this as 'Curious p → Publish p', dropping the 'asks questions' antecedent. This makes the axiom stronger than the premise warrants, as the original requires both conditions to conclude publishing.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,61,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,61,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,1,75,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,1,75,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,67,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,67,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,69,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,69,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,71,no,,,True,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 1 'It was a sunny day at the beach' explicitly states that sunny is true, but no axiom like 'sunny_true : sunny' is included. This premise is omitted, likely because including it would contradict the conclusion being proved (¬sunny).",OMISSION,MISSING_AXIOM,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,73,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,73,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,74,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,74,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,2,91,yes,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,2,91,yes,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,34,no,,,False,,False,LOW,2,OMISSION|MISTRANSLATION,DROPPED_ANTECEDENT|WRONG_PREDICATE,"The premise states 'being curious AND asking questions led to publishing' but P6 only captures 'Curious p → PublishesResearch p', dropping the 'asks questions' condition. | The conclusion asks if Dr. Lee is 'curious AND asks questions' but the theorem only proves 'Curious DrLee', missing the 'asks questions' component that appears in the original conclusion.",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,34,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,63,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,63,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,70,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,70,no,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,71,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,71,no,,,True,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 1 'It was a sunny day at the beach' explicitly states WeatherSunny as a fact, but this is not included as an axiom. This premise directly contradicts the theorem being proved (¬WeatherSunny). The omission allows the proof to succeed when the actual premises would be inconsistent.",OMISSION,MISSING_AXIOM,False,,
divergent_TRUE,multilogieval,deepseek,spooky_true,3,76,no,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,multilogieval,deepseek,spooky_false,3,76,no,,,True,,True,LOW,0,,,,,,False,,
