source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
wrong_direction,folio,gpt-5,baseline,3,77,False,True,,,,False,LOW,2,OMISSION|OMISSION,DROPPED_ANTECEDENT|DROPPED_ANTECEDENT,Premise states 'If people at Mary's school enjoy the dining hall meals...' but R4 translates as 'Enjoy x → ¬Picky x' without requiring 'At x'. Should be '(At x ∧ Enjoy x) → ¬Picky x'. | Premise states 'If people at Mary's school enjoy the dining hall meals...' but R5 translates as 'Enjoy x → Spend x' without requiring 'At x'. Should be '(At x ∧ Enjoy x) → Spend x'.,OMISSION,DROPPED_ANTECEDENT,False,,
wrong_direction,folio,gpt-5,baseline,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,baseline,3,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,baseline,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,70,Uncertain,True,,,,False,LOW,2,FABRICATION|MISTRANSLATION,CONCLUSION_AS_AXIOM|DROPPED_ANTECEDENT,"The conclusion 'KO is a stock' is directly stated as axiom P5. Premise 5 only states 'KO is a mature stock' (that KO has the property of being mature), not that KO is a stock. The proof trivially returns P5. | Premise 4 'All mature stocks are suitable for a retirement fund' should be translated as '∀ x, Mature x → Suitable x'. The formalization incorrectly adds 'Stock x' as an extra condition in the antecedent.",FABRICATION,CONCLUSION_AS_AXIOM,False,,
wrong_direction,folio,gpt-5,bidir_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_false,2,112,Uncertain,False,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The conclusion 'Juan de Onate visited a mountain range in Texas' should be formalized as ∃ r, MountainRange r ∧ InTexas r ∧ Visited JuanDeOnate r. The theorem instead proves ¬(Visited JuanDeOnate PicurisMountains ∧ InTexas PicurisMountains), which only addresses the specific Picuris Mountains rather than the existential claim about any mountain range in Texas.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,folio,gpt-5,bidir_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of Northern and Southern locations is common-sense geographic knowledge, but it is not stated in any premise. The premises only state that Beijing is in Northern China, not that being in the North precludes being in the South.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_true,1,34,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"This bridging principle assumes that leading a group means leading its individual members. While this is reasonable common-sense inference, it is not stated in the premises. The premises only say Roderick Strong leads Diamond Mine (the group) and that Diamond Mine includes the Creed Brothers - they don't explicitly state that leading a group entails leading its members.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_true,1,41,False,True,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The conclusion 'A design by Max is either evocative or dreamy' is an existential statement (∃x, MaxDesign x ∧ (Evocative x ∨ Dreamy x)), but the theorem uses a universal quantifier (∀x, MaxDesign x ∧ Adores x → Evocative x ∨ Dreamy x). Additionally, the theorem adds 'Adores x' as a condition which is not present in the original conclusion.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,folio,gpt-5,spooky_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,143,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The premise 'Some animals to be bred back resemble extinct animals' is existential (∃), stating that there exist some bred-back animals resembling extinct animals. The axiom incorrectly universalizes this to: for ALL x,y, if x is bred back and resembles y, then y is extinct. This converts an existential observation into a universal inference rule.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,folio,gpt-5,spooky_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_false,1,112,Uncertain,False,,,,False,LOW,1,MISTRANSLATION,WRONG_NEGATION,"The stated conclusion is 'Juan de Onate visited a mountain range in Texas' (implying it should be proven true), but the theorem proves the negation - that Juan did NOT visit a mountain range in Texas. The formalization proves the opposite of what the conclusion states.",MISTRANSLATION,WRONG_NEGATION,False,,
wrong_direction,folio,gpt-5,spooky_false,1,17,Uncertain,False,,,,False,LOW,2,MISTRANSLATION|MISTRANSLATION,WRONG_CONNECTIVE|WRONG_NEGATION,"Premise says animals near campus are rabbits OR squirrels (disjunction), but axiom uses AND (conjunction), claiming everything near campus is both a rabbit and a squirrel simultaneously. | The conclusion states 'Rockie is not a turtle' (¬Turtle Rockie), but the theorem is stated as 'Turtle Rockie' (positive), which is the opposite of what should be proved.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,gpt-5,spooky_false,1,25,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_false,2,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that being in Northern China excludes being in Southern China. While this is common geographic knowledge, it is not explicitly stated in the given premises and is added as an assumption to enable the proof.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_false,2,66,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The definition requires Yale to have a strictly larger endowment than ALL educational institutions including itself, making it trivially false. 'Largest' should mean no other institution has a larger endowment, not that Yale is strictly larger than itself. This creates a contradiction that enables proving the negation of the conclusion when the premises actually provide no information about comparative endowment sizes.",FABRICATION,FABRICATED_CONTRADICTION,False,,
wrong_direction,folio,gpt-5,spooky_false,2,117,Uncertain,False,,,,False,LOW,3,MISTRANSLATION|FABRICATION|FABRICATION,WRONG_DIRECTION|FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"Premise 4 states 'Antarctica is located on the South Shetland Islands' which should be LocatedIn Antarctica SouthShetlandIslands, but T11 reverses this to LocatedIn SouthShetlandIslands Antarctica | The uniqueness of naming is not stated in any premise - this is assumed common-sense knowledge",MISTRANSLATION,WRONG_DIRECTION,False,,
wrong_direction,folio,gpt-5,spooky_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of Northern and southern locations is not stated in the premises. While it is reasonable common-sense knowledge that a place cannot be both in Northern China and southern China simultaneously, this geographic fact is not explicitly provided in the given premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_false,3,66,Uncertain,False,,,,False,LOW,2,MISTRANSLATION|FABRICATION,WRONG_PREDICATE|FABRICATED_WORLD_KNOWLEDGE,"The definition requires y to have a larger endowment than ALL educational institutions including itself. The natural language 'largest of any' means larger than or equal to all OTHERS, not strictly larger than oneself. This should exclude y from the quantification or use a non-strict ordering. | Irreflexivity of the endowment comparison relation is not stated in any premise. While logically reasonable, it's introduced specifically to enable a proof trick that exploits the flawed definition of 'largest'.",MISTRANSLATION,WRONG_PREDICATE,False,,
wrong_direction,folio,gpt-5,spooky_false,3,163,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,77,False,True,,,,False,LOW,2,OMISSION|MISTRANSLATION,MISSING_AXIOM|WRONG_SCOPE,Premise 6 'Hannah is at Mary's school' is not formalized - there is no predicate for being at Mary's school and no corresponding axiom. | The conclusion should be 'Hannah is at Mary's school AND (not picky OR (picky → spends time))' but the formalization drops the first conjunct about Hannah being at Mary's school.,OMISSION,MISSING_AXIOM,False,,
wrong_direction,folio,deepseek,baseline,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,159,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means ¬(WorksInLab James ∨ HasPTJob James), which is equivalent to ¬WorksInLab James ∧ ¬HasPTJob James. The formalization uses ∨ instead of ∧.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,baseline,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premise 'KO is a mature stock' does not state that KO is a stock. The axiom that all mature stocks are stocks is common-sense knowledge not explicitly stated in the premises.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,baseline,2,75,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,77,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,75,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,77,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,156,False,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"Premise 'James doesn't work in the lab or have a part-time job offered by the university' means ¬(works_in_lab James) ∧ ¬(has_university_job James), but A7 translates it as ¬works_in_lab James ∨ has_university_job James. The negation should distribute as conjunction (De Morgan), not remain as disjunction with positive second disjunct.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,baseline,3,159,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James doesn't do EITHER of these things, which should be translated as ¬WorkInLab James ∧ ¬PartTimeJob James (conjunction). The formalization uses disjunction (∨) instead, which incorrectly allows James to work in the lab as long as he doesn't have a part-time job.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,baseline,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that mature stocks are stocks. While this is common-sense knowledge (mature stocks are a type of stock), it is not explicitly stated in the premises. The conclusion 'KO is a stock' cannot be derived without this unstated assumption.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,bidir_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,41,False,True,,,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 5 'All of Kelly Wearstler's design styles that Max adores are dreamy' is not formalized. There should be an axiom R5 : ∀ x, KellyWearstler x ∧ AdoresMax x → Dreamy x. This premise is relevant to the conclusion which mentions 'dreamy'.",OMISSION,MISSING_AXIOM,False,,
wrong_direction,folio,deepseek,bidir_true,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that mature stocks are stocks. While this is common-sense knowledge (mature stocks are a subcategory of stocks), it is not explicitly given in the premises. The proof relies entirely on this fabricated axiom to derive the conclusion.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,bidir_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,159,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' means ¬(WorksInLab James ∨ HasPartTimeJob James), which is equivalent to ¬WorksInLab James ∧ ¬HasPartTimeJob James. The formalization uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,bidir_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,70,Uncertain,True,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The premise 'KO is a mature stock' only states MatureStock KO. The axiom adds 'Stock KO' which is exactly the conclusion being proved. The premise does not explicitly state that KO is a stock.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
wrong_direction,folio,deepseek,bidir_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_false,3,175,Uncertain,False,,,,False,LOW,2,FABRICATION|MISTRANSLATION,FABRICATED_INVENTED|WRONG_NEGATION,No premise states anything about World Championships or its relationship to sporting events. This axiom is invented to enable the proof. | The conclusion states 'The world championships IS a sporting event' but the theorem proves the negation '¬SportingEvent WorldChampionships' (it is NOT a sporting event).,FABRICATION,FABRICATED_INVENTED,False,,
wrong_direction,folio,deepseek,spooky_true,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,1,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,34,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"This axiom encodes the common-sense inference that leading a group implies leading its members. While plausible, this bridging principle is not stated in the premises. The premises only establish that Strong leads Diamond Mine and that the Creed Brothers are members, but do not explicitly state that group leadership transfers to member leadership.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"No premise states that mature stocks are stocks. This axiom adds common-sense knowledge that 'mature stock' is a subtype of 'stock' based on linguistic composition, but this relationship is not explicitly stated in any premise.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that mature stocks are stocks. While this is common-sense knowledge, it is not explicitly given in the premises. The conclusion 'KO is a stock' requires this unstated assumption to be derived from 'KO is a mature stock'.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_false,1,43,Uncertain,False,,,,False,LOW,3,MISTRANSLATION|OMISSION|OTHER,WRONG_DIRECTION|MISSING_AXIOM|WRONG_CONCLUSION,"Premise 5 says 'All male tennis players lost to Rafael Nadal' which is male(p) → lost_to_Nadal(p), but the axiom states lost_to_Nadal(p) → male(p), reversing the implication. | Premises 1, 2, 3, 4, and 7 are not formalized at all. While some might be irrelevant, Premise 4 (players are female or male) and Premise 7 (Coco is at Roland Garros) are essential to the reasoning.",MISTRANSLATION,WRONG_DIRECTION,False,,
wrong_direction,folio,deepseek,spooky_false,2,159,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of northern and southern China is common-sense geographic knowledge, but no premise explicitly states that being in Northern China precludes being in Southern China.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,gpt-5,baseline,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,3,67,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_ENTITY,"The premise 'Either the stove was on, or they did not use the stove' uses 'they' referring to people in general, but the axiom restricts this to Sam specifically. A faithful translation would be '∀ x, StoveOn ∨ ¬ UseStove x'.",MISTRANSLATION,WRONG_ENTITY,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,3,26,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,1,71,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The premise 'Either they applied sunscreen, or they did not get any exercise' refers to a specific person ('they' from earlier context), but the formalization uses universal quantification (∀ x), making it apply to everyone including Alex.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,2,67,no,Yes,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premise states 'They wanted to make pancakes, too' which expresses a desire or intention. The axiom asserts that someone actually made pancakes (∃ x, MakesPancakes x). Wanting to do something does not imply actually doing it. This fabricated fact is critical to the proof, which derives a contradiction.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_false,3,54,yes,No,,,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|CONCLUSION_AS_AXIOM,"The premise that booing implies cheering loudly is not stated anywhere in the premises. This is an invented inference about booing being a form of loud vocalization that connects to cheering. | 'The crowd did not start cheering loudly' is part of the conclusion statement (a hypothetical condition for the question being asked), not one of the premises. It should not be an axiom.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,baseline,1,34,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,1,44,yes,No,,,,False,LOW,1,FABRICATION,FABRICATED_INVENTED,"No premise states that if the garden fails to thrive, then they planted a garden. This axiom is invented and is crucial to the proof, allowing derivation of PlantsGarden from FailToThrive.",FABRICATION,FABRICATED_INVENTED,False,,
wrong_direction,multilogieval,deepseek,baseline,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,2,24,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,2,34,no,Yes,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises never state that Dr. Lee is a professor. The context discusses professors generally and mentions 'an ambitious professor' but does not identify Dr. Lee as a professor. This assumption is fabricated to enable the contradiction proof.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,baseline,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,24,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_false,2,52,yes,No,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that 'deciding to go play out' implies 'going out'. This connection between P (playing out) and GoOut is assumed based on common sense that playing out involves going out, but it is not explicitly stated in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,bidir_false,3,52,yes,No,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,spooky_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,spooky_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,spooky_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,spooky_false,2,52,yes,No,,,,True,LOW,0,,,,,,False,,
