source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
wrong_direction,folio,gpt-5,baseline,3,77,False,True,,,,False,LOW,2,OMISSION|OMISSION,DROPPED_ANTECEDENT|DROPPED_ANTECEDENT,"Premise states 'If people at Mary's school enjoy the dining hall meals...', but R4 drops the 'At x' condition, formalizing as 'Enjoy x → ¬Picky x' instead of '(At x ∧ Enjoy x) → ¬Picky x' | Premise states 'If people at Mary's school enjoy the dining hall meals...', but R5 drops the 'At x' condition, formalizing as 'Enjoy x → Spend x' instead of '(At x ∧ Enjoy x) → Spend x'",OMISSION,DROPPED_ANTECEDENT,False,,
wrong_direction,folio,gpt-5,baseline,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,baseline,3,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,baseline,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,bidir_false,2,112,Uncertain,False,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The conclusion 'Juan de Onate visited a mountain range in Texas' should be formalized as '∃ r, MountainRange r ∧ InTexas r ∧ Visited JuanDeOnate r'. The theorem instead proves '¬(Visited JuanDeOnate PicurisMountains ∧ InTexas PicurisMountains)', which replaces the existential quantifier with a specific constant. This is not equivalent to the negation of the original conclusion.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,folio,gpt-5,bidir_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of Northern and Southern locations is common-sense geographic knowledge, but it is not stated in any premise. The premises only say Beijing is in Northern China, not that Northern and Southern are mutually exclusive.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_true,1,34,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The bridging principle that leading a group means leading its members is common-sense knowledge about leadership, but is not stated in the premises. The premises only state that Roderick Strong leads Diamond Mine and that Diamond Mine includes the Creed Brothers, without explicitly connecting group leadership to member leadership.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_true,1,41,False,True,,,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The conclusion 'A design by Max is either evocative or dreamy' should be '∀ x, MaxDesign x → Evocative x ∨ Dreamy x', but the formalization adds an extra condition 'Adores x' that is not present in the natural language conclusion.",MISTRANSLATION,WRONG_SCOPE,False,,
wrong_direction,folio,gpt-5,spooky_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,143,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_QUANTIFIER,"The premise 'Some animals to be bred back resemble extinct animals' is an existential statement (∃x y, ToBeBredBack(x) ∧ Resemble(x,y) ∧ Extinct(y)), but the axiom universally quantifies to claim that anything resembled by a bred-back animal must be extinct. This converts an observation about some cases into a universal rule.",MISTRANSLATION,WRONG_QUANTIFIER,False,,
wrong_direction,folio,gpt-5,spooky_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,41,False,True,,,,False,LOW,1,MISTRANSLATION,DROPPED_ANTECEDENT,"The conclusion 'A design by Max is either evocative or dreamy' does not include the condition 'that he adores', but the theorem adds 'Adored x' as an antecedent. This makes the theorem weaker than the stated conclusion - it only proves the result for designs Max adores, not all designs by Max.",MISTRANSLATION,DROPPED_ANTECEDENT,False,,
wrong_direction,folio,gpt-5,spooky_true,3,70,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_false,1,112,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_false,1,17,Uncertain,False,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'The only animals that can be spotted near the campus are rabbits and squirrels' means NearCampus x → Rabbit x ∨ Squirrel x (disjunction). The axiom uses conjunction (∧) instead, claiming everything near campus is both a rabbit AND a squirrel, which is incorrect and creates a contradiction.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,gpt-5,spooky_false,1,25,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,gpt-5,spooky_false,2,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of Northern and Southern China is common-sense geographic knowledge, but it is not stated in any of the premises. The premises only state that Beijing is in Northern China, not that Northern and Southern China are mutually exclusive regions.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_false,2,66,Uncertain,False,,,,False,LOW,2,MISTRANSLATION|FABRICATION,WRONG_SCOPE|FABRICATED_CONTRADICTION,"The definition requires LargerEndowment x z for ALL z including x itself, but 'largest' should exclude self-comparison. Correct: ∀ z, EducationalInstitution z ∧ z ≠ x → ¬LargerEndowment z x (no other institution has larger endowment). | The combination of irreflexivity axiom with the flawed definition creates a setup where the conclusion is trivially false for any entity, regardless of premises. This enables proving 'not_largest' without any actual reasoning about endowment comparisons from the premises.",MISTRANSLATION,WRONG_SCOPE,False,,
wrong_direction,folio,gpt-5,spooky_false,2,117,Uncertain,False,,,,False,LOW,3,MISTRANSLATION|FABRICATION|FABRICATION,WRONG_DIRECTION|FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"The premise states 'Antarctica is located on the South Shetland Islands' but the axiom encodes 'South Shetland Islands is located in Antarctica', reversing the direction of the relation. | The uniqueness constraint that something can only be named after one thing is not stated in any premise; it is fabricated world knowledge essential to the proof.",MISTRANSLATION,WRONG_DIRECTION,False,,
wrong_direction,folio,gpt-5,spooky_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of 'Northern China' and 'southern China' is common-sense geographical knowledge, but it is not stated in any of the premises. The premises only state that Beijing is located in Northern China, not that being in the north precludes being in the south.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_false,3,66,Uncertain,False,,,,False,LOW,3,FABRICATION|MISTRANSLATION|OMISSION,FABRICATED_WORLD_KNOWLEDGE|WRONG_PREDICATE|MISSING_AXIOM,"This axiom about irreflexivity of strict ordering is not stated in the premises and is introduced solely to enable proving the negation of the conclusion. | The definition requires y to have a larger endowment than itself (when x=y), which is a strawman. 'Largest' should exclude self-comparison or use a non-strict ordering.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,gpt-5,spooky_false,3,163,Uncertain,False,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,77,False,True,,,,False,LOW,2,OMISSION|MISTRANSLATION,MISSING_AXIOM|WRONG_SCOPE,Premise 6 'Hannah is at Mary's school' has no corresponding axiom and no predicate for being at Mary's school is defined. | The conclusion should be a conjunction: 'Hannah is at Mary's school AND (not picky OR (picky → spends time))'. The formalization drops the first conjunct 'Hannah is at Mary's school' entirely.,OMISSION,MISSING_AXIOM,False,,
wrong_direction,folio,deepseek,baseline,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,1,159,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James doesn't do either activity, which should be formalized as ¬WorksInLab James ∧ ¬HasPTJob James (conjunction). The axiom incorrectly uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,baseline,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never explicitly state that mature stocks are stocks. While 'mature stock' linguistically implies 'stock', this relationship is not stated in the premises. The premises only say KO is a mature stock and that mature stocks are suitable for retirement funds.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,baseline,2,75,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,77,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,2,159,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"T6 asserts works_in_lab James, while T7 asserts ¬(works_in_lab James ∨ has_university_job James), which implies ¬works_in_lab James. These axioms directly contradict each other. The premise 'James doesn't work in the lab or have a part-time job' likely means at least one is false (¬A ∨ ¬B), not that both are false (¬(A ∨ B)).",FABRICATION,FABRICATED_CONTRADICTION,False,,
wrong_direction,folio,deepseek,baseline,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,75,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,77,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,156,False,True,,,,False,LOW,1,MISTRANSLATION,WRONG_NEGATION,"The premise states 'James doesn't work in the lab or have a part-time job offered by the university', which means ¬(works_in_lab James) ∨ ¬(has_university_job James). However, A7 translates this as ¬ works_in_lab James ∨ has_university_job James, incorrectly dropping the negation on the second disjunct. This error directly enables the proof of the conclusion.",MISTRANSLATION,WRONG_NEGATION,False,,
wrong_direction,folio,deepseek,baseline,3,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,baseline,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,No premise states that mature stocks are stocks. The comment explicitly acknowledges this is 'implicit in natural language' rather than stated. This world knowledge is required to derive the conclusion but is not in the premises.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,bidir_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,159,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,1,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,41,False,True,,,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 'All of Kelly Wearstler's design styles that Max adores are dreamy' is not formalized. Should be: ∀ x, KellyWearstler x ∧ AdoresMax x → Dreamy x",OMISSION,MISSING_AXIOM,False,,
wrong_direction,folio,deepseek,bidir_true,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premise 'KO is a mature stock' does not explicitly state that mature stocks are stocks. While it is common sense that 'mature stock' implies 'stock', this relationship is not stated in the premises and must be inferred as world knowledge.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,bidir_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,2,159,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James does neither activity, which should be formalized as ¬WorksInLab James ∧ ¬HasPartTimeJob James (conjunction). The formalization uses disjunction (∨) instead, which is weaker and changes the meaning.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
wrong_direction,folio,deepseek,bidir_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,70,Uncertain,True,,,,False,LOW,1,FABRICATION,CONCLUSION_AS_AXIOM,The premise 'KO is a mature stock' only states MatureStock KO. The axiom adds 'Stock KO' which is exactly the conclusion to be proven. This makes the proof trivial by assuming what needs to be shown.,FABRICATION,CONCLUSION_AS_AXIOM,False,,
wrong_direction,folio,deepseek,bidir_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,bidir_false,3,175,Uncertain,False,,,,False,LOW,2,FABRICATION|MISTRANSLATION,FABRICATED_INVENTED|WRONG_NEGATION,No premise states that sporting events are different from World Championships. This axiom is invented with no basis in the premises. | The conclusion states 'The world championships is a sporting event' but the theorem proves the negation '¬SportingEvent WorldChampionships'.,FABRICATION,FABRICATED_INVENTED,False,,
wrong_direction,folio,deepseek,spooky_true,1,41,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,1,70,Uncertain,True,,,,False,LOW,1,MISTRANSLATION,WRONG_PREDICATE,"The conclusion 'KO is a stock' is mistranslated as the trivial proposition 'True'. While KO being a stock is encoded in the type system (KO : Stock), the theorem statement should reflect the actual conclusion, not just True. The theorem proves nothing meaningful about the conclusion.",MISTRANSLATION,WRONG_PREDICATE,False,,
wrong_direction,folio,deepseek,spooky_true,1,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,1,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,34,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"This axiom asserts that leading a group implies leading each member of that group. While this is a reasonable common-sense interpretation of 'leadership', it is not stated in any premise. The premises only establish that Roderick leads Diamond Mine (the organization) and that Creed Brothers are members, not that leading the organization means leading individual members.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,2,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never explicitly state that mature stocks are stocks. While this is common-sense knowledge derived from the compound term 'mature stock', it is not stated in the given premises. The proof relies entirely on this unstated assumption to conclude that KO is a stock.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,2,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,2,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,70,Uncertain,True,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that mature stocks are stocks. While this is common-sense knowledge (a mature stock is a type of stock), it is not given in the premises. The conclusion 'KO is a stock' cannot be derived from the stated premises without this added assumption.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,folio,deepseek,spooky_true,3,83,False,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,89,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_true,3,202,Uncertain,True,,,,True,LOW,0,,,,,,False,,
wrong_direction,folio,deepseek,spooky_false,1,43,Uncertain,False,,,,False,LOW,2,MISTRANSLATION|OMISSION,WRONG_DIRECTION|MISSING_AXIOM,"Premise 5 states 'All male tennis players lost to Rafael Nadal' which translates to male(p) → lost_to_Nadal(p). The axiom states lost_to_Nadal(p) → male(p), which is the converse and not logically equivalent. | Premises 1-4 and 7 are not formalized. These premises are needed to establish the logical chain: Coco is at RG2022 → Coco is female or male → (if female) lost to Świątek → ranked highly → active player. The missing premises prevent a faithful proof attempt.",MISTRANSLATION,WRONG_DIRECTION,False,,
wrong_direction,folio,deepseek,spooky_false,2,159,Uncertain,False,,,,False,LOW,1,MISTRANSLATION,WRONG_NEGATION,"The conclusion to prove is 'James takes the database course' (TakesDatabaseCourse James), but the theorem proves the negation: ¬ TakesDatabaseCourse James",MISTRANSLATION,WRONG_NEGATION,False,,
wrong_direction,folio,deepseek,spooky_false,3,25,Uncertain,False,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The mutual exclusivity of Northern and Southern China is common-sense geographic knowledge, but it is not stated in any premise. The premises only state Beijing is in Northern China, not that Northern and Southern are exclusive regions.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,gpt-5,baseline,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,baseline,3,67,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_ENTITY,"The premise 'Either the stove was on, or they did not use the stove' refers to people in general ('they'), but the axiom restricts this to Sam only. It should be universally quantified: ∀ x, StoveOn ∨ ¬ UseStove x",MISTRANSLATION,WRONG_ENTITY,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,2,67,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_ENTITY,"The premise 'Either the stove was on, or they did not use the stove' uses 'they' referring to people in general, but the axiom restricts this to Sam specifically. Should be 'StoveOn ∨ ∀ x, ¬ UseStove x' or similar universal statement.",MISTRANSLATION,WRONG_ENTITY,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,3,26,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,bidir_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,1,67,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_ENTITY,"The premise 'Either the stove was on, or they did not use the stove' uses 'they' to refer to people in general, but the axiom restricts this to Sam specifically. The correct formalization should be 'StoveOn ∨ ∀ x, ¬ UseStove x' or similar universal statement.",MISTRANSLATION,WRONG_ENTITY,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,2,67,no,Yes,,,,False,LOW,1,MISTRANSLATION,WRONG_PREDICATE,"The premise states 'They wanted to make pancakes, too' which expresses a desire/intention. The axiom translates this as '∃ x : Person, MakesPancakes x' (someone actually made pancakes). 'Wanted to make' is not equivalent to 'made'. This mistranslation is critical because the proof derives a contradiction using H0.",MISTRANSLATION,WRONG_PREDICATE,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,gpt-5,spooky_false,3,54,yes,No,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The axiom states that booing implies cheering loudly. This relationship is not stated in any premise. The comment admits this is a 'background link' about booing being a form of loud vocalization, but this common-sense inference is not given in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,baseline,1,34,no,Yes,,,,False,LOW,1,FABRICATION,FABRICATED_CONTRADICTION,"The premise 'professors were neither considered experts nor recognized leaders' describes the current state, while 'Dr. Lee collaborates with top scholars' is a hypothetical scenario posed in the question. The formalization treats both as simultaneously true, creating a contradiction (Dr. Lee collaborates → recognized leader, but also ¬recognized leader). This allows proving anything via explosion, including the unrelated conclusion about curiosity.",FABRICATION,FABRICATED_CONTRADICTION,False,,
wrong_direction,multilogieval,deepseek,baseline,1,44,yes,No,,,,False,LOW,2,FABRICATION|MISTRANSLATION,FABRICATED_WORLD_KNOWLEDGE|DROPPED_ANTECEDENT,"No premise states that if the garden fails to thrive, then a garden was planted. This is common-sense reasoning (a garden must exist to fail) but is not explicitly stated in the premises. | The premise 'If there is a watering ban, the plants will not get enough water' should translate to 'BanOnWatering → ¬EnoughWater'. The formalization incorrectly adds 'PlantsGarden →' as an extra condition, weakening the original statement.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,baseline,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,2,24,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,2,34,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,24,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,baseline,3,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,1,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,1,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,2,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,2,71,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_true,3,67,no,Yes,,,,True,LOW,0,,,,,,False,,
wrong_direction,multilogieval,deepseek,bidir_false,2,52,yes,No,,,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The premises never state that 'deciding to go play out' (P) implies that people 'go out' (GoOut). This is a common-sense inference that playing outside means going outside, but this connection is not explicitly stated in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
wrong_direction,multilogieval,deepseek,bidir_false,3,52,yes,No,,,,True,LOW,0,,,,,,False,,
