source,dataset,model,condition,run,case_idx,ground_truth,prediction,direction_pred,matches_gt,correct,is_faithful,confidence,error_count,categories,subtypes,explanation,primary_category,primary_subtype,premise_contradiction,premise_contradiction_note,error_message
divergent_TRUE,folio,gpt-5,bidir_true,2,157,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' should be parsed as ¬(WorkingInLab James ∨ HasUnivPartTimeJob James), which is equivalent to ¬WorkingInLab James ∧ ¬HasUnivPartTimeJob James. The formalization uses ∨ (disjunction) instead of ∧ (conjunction).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,gpt-5,bidir_false,2,157,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,2,158,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,2,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,2,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,2,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,77,False,,,False,,False,LOW,1,MISTRANSLATION,WRONG_PREDICATE,"The conclusion states 'not a picky eater' which should be ¬PickyEater Hannah, but the formalization uses NotPickyEater Hannah. These are separate unrelated predicates in the formalization (no axiom connects NotPickyEater to ¬PickyEater), so the theorem proves something different from the stated conclusion.",MISTRANSLATION,WRONG_PREDICATE,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,156,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,157,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,157,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,158,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,bidir_true,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,bidir_false,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,103,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,103,True,,,False,,False,LOW,1,MISTRANSLATION,WRONG_NEGATION,"The second disjunct should have ¬MultipleBirth Luke (not a baby born in a multiple birth) but the formalization has MultipleBirth Luke. The premise says 'is not a baby born in a multiple birth' meaning both ¬Baby and ¬MultipleBirth, but the formalization incorrectly keeps MultipleBirth positive.",MISTRANSLATION,WRONG_NEGATION,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,156,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,157,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,157,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,158,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' means James doesn't do either activity, which should be formalized as ¬WorksLab James ∧ ¬PartTimeUniJob James (conjunction). The formalization uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,1,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,1,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,34,Uncertain,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,"The principle that leading a group implies leading its members is not stated in the premises. While this is a reasonable common-sense inference about leadership, it is an unstated bridging assumption required to derive the conclusion.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,34,Uncertain,,,False,,False,LOW,3,FABRICATION|FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,"The premises never state that only stables can be led. This constraint is invented to force the conclusion. | The premises don't state that included members are wrestlers. While plausible, this is not in the premises.",FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,77,False,,,False,,False,LOW,2,OMISSION|OMISSION,DROPPED_ANTECEDENT|DROPPED_ANTECEDENT,"Premise states 'If people at Mary's school enjoy...' but axiom is '∀ x, Enjoy x → ¬ Picky x' without requiring 'At x'. Should be '(At x ∧ Enjoy x) → ¬ Picky x' | Premise states 'If people at Mary's school enjoy...' but axiom is '∀ x, Enjoy x → Spend x' without requiring 'At x'. Should be '(At x ∧ Enjoy x) → Spend x'",OMISSION,DROPPED_ANTECEDENT,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,103,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,103,True,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise states 'is not a baby born in a multiple birth' which should be ¬(Baby ∧ MultipleBirth), meaning either not a baby OR not born in multiple birth. The formalization incorrectly renders this as (¬Baby) ∧ MultipleBirth, which forces MultipleBirth to be true in the second disjunct. This scope error directly enables the proof by guaranteeing MultipleBirth Luke in both cases.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,156,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,158,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' should be formalized as ¬WorksLab James ∨ ¬HasUniPTJob James (disjunction), but was formalized as ¬WorksLab James ∧ ¬HasUniPTJob James (conjunction via separate axioms A8 and A9). This creates a contradiction with A7 (WorksLab James) from premise 6, enabling explosion.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,2,191,False,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The conclusion 'If Yuri is not an American professional basketball player' should be formalized as ¬(American Yuri ∧ ProBBPlayer Yuri), meaning 'not [an American professional basketball player]'. Instead, it was formalized as (¬ American Yuri ∧ ProBBPlayer Yuri), which means 'a non-American professional basketball player'. This is a scope error where the negation applies only to 'American' instead of the entire compound noun phrase.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,2,191,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,21,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,21,True,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'If and only if Karen binge-watches a Netflix show, she will download it' means downloading a specific show is equivalent to binge-watching that same show: DownloadK s ↔ BingeK s. The formalization incorrectly uses an existential quantifier, making downloading any Netflix show equivalent to the existence of any binge-watched Netflix show. This changes the meaning from a per-show relationship to a global condition, enabling a false proof.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,34,Uncertain,,,False,,False,LOW,1,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,The premises do not state that leading a group implies leading its members. This is a common-sense inference about leadership and group membership that is not explicitly provided in the premises.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,34,Uncertain,,,False,,False,LOW,2,FABRICATION|FABRICATION,FABRICATED_WORLD_KNOWLEDGE|FABRICATED_WORLD_KNOWLEDGE,No premise states that anything being led must be a stable. This is an unstated assumption about the semantics of 'leads'. | No premise states that members included in a stable cannot themselves be stables. This is an unstated assumption about the relationship between stables and their members.,FABRICATION,FABRICATED_WORLD_KNOWLEDGE,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,156,False,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James does neither activity, which should be formalized as ¬WorkInLab James ∧ ¬UnivPT James. The axiom uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,158,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' means James does neither activity. This should be formalized as '¬WorksLab James ∧ ¬PTJob James' (conjunction of negations). The formalization incorrectly uses disjunction, changing the meaning to 'either James doesn't work in lab OR James has a PT job'.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,gpt-5,spooky_true,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,gpt-5,spooky_false,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,90,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,90,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,156,False,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James does neither activity, which should be formalized as ¬worksInLab James ∧ ¬hasPartTimeJob James (conjunction). The axiom uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_TRUE,folio,deepseek,bidir_true,1,157,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' should be formalized as ¬worksInLab James ∨ ¬hasUniPartTimeJob James (negation distributes over 'or'), but A7 formalizes it as ¬(worksInLab James ∨ hasUniPartTimeJob James), which is equivalent to ¬worksInLab James ∧ ¬hasUniPartTimeJob James. This creates a contradiction with A6 and changes the logical meaning.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_FALSE,folio,deepseek,bidir_false,1,157,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,76,True,,,True,,False,LOW,2,OMISSION|MISTRANSLATION,MISSING_AXIOM|WRONG_PREDICATE,"Premise 6 'Hannah is at Mary's school' has no corresponding axiom in the formalization. | The conclusion states 'Hannah is at Mary's school AND she is not a picky eater AND spends a lot of her time...' (three conjuncts), but the theorem only proves 'NotPicky Hannah ∧ SpendsTime Hannah' (two conjuncts), omitting the 'at Mary's school' part.",OMISSION,MISSING_AXIOM,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,103,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,103,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,157,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' means James doesn't do either, which should be formalized as ¬WorksInLab James ∧ ¬HasPartTimeJob James. Instead, it was formalized as a disjunction (∨) rather than conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,157,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,2,158,True,,,True,,False,LOW,1,OMISSION,MISSING_AXIOM,"Premise 7 'James doesn't work in the lab or have a part-time job offered by the university' (¬WorksInLab James ∧ ¬HasPartTimeJob James) is stated but not formalized. The comment acknowledges its omission, but it is a stated premise that should be represented regardless of whether it's needed for the proof.",OMISSION,MISSING_AXIOM,False,,
divergent_FALSE,folio,deepseek,bidir_false,2,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,156,False,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"Premise 7 'James doesn't work in the lab or have a part-time job' means James does neither, which should be ¬(WorksInLab James ∨ HasPartTimeJob James) or equivalently (¬WorksInLab James ∧ ¬HasPartTimeJob James). The axiom T2 uses conjunction inside the negation instead of disjunction, giving 'not both' instead of 'neither'.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,157,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,157,True,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'James doesn't work in the lab or have a part-time job' should be translated as ¬WorksInLab James ∨ ¬HasPartTimeJob James (negation distributes to each disjunct). Instead, A7 translates it as ¬(WorksInLab James ∨ HasPartTimeJob James), which equals ¬WorksInLab James ∧ ¬HasPartTimeJob James. This incorrect scope creates a direct contradiction with A6 (WorksInLab James), enabling proof by explosion.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,158,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'James doesn't work in the lab or have a part-time job' means James does neither, which should be formalized as ¬(works_in_lab James ∨ has_part_time_job James) or equivalently (¬ works_in_lab James ∧ ¬ has_part_time_job James). The formalization incorrectly uses disjunction (∨) instead of conjunction (∧), making it a weaker statement.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,bidir_true,3,197,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,bidir_false,3,197,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,77,False,,,False,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The conclusion states 'Hannah is at Mary's school AND she either is not a picky eater or...' but the theorem only proves '¬ Picky Hannah ∨ (Picky Hannah → SpendsTime Hannah)', missing the first conjunct about Hannah being at Mary's school. The full conclusion should be a conjunction.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,156,False,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' means James has neither property, which should be formalized as ¬LabWorker James ∧ ¬PartTimeJob James (conjunction). Instead, A7 uses ¬LabWorker James ∨ ¬PartTimeJob James (disjunction), which only requires one to be false.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,157,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' means ¬(works_in_lab ∨ has_part_time_job), which is equivalent to ¬works_in_lab ∧ ¬has_part_time_job (conjunction). The axiom uses disjunction (∨) instead of conjunction (∧).",MISTRANSLATION,WRONG_CONNECTIVE,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,157,True,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'James doesn't work in the lab or have a part-time job offered by the university' should be formalized as '¬work_in_lab James ∨ ¬part_time_job James' (James doesn't work in lab OR doesn't have part-time job). The formalization '¬(work_in_lab James ∨ part_time_job James)' means James NEITHER works in lab NOR has part-time job, which directly contradicts T6 and creates a fabricated contradiction enabling explosion.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,158,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,158,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,159,Uncertain,,,False,,False,LOW,1,MISTRANSLATION,WRONG_SCOPE,"The premise 'James doesn't work in the lab or have a part-time job' naturally parses as '¬works_in_lab ∨ ¬has_university_job', but T7 formalizes it as '¬(works_in_lab ∨ has_university_job)' which is equivalent to '¬works_in_lab ∧ ¬has_university_job'. This creates a contradiction with T6 (works_in_lab James), enabling proof by explosion.",MISTRANSLATION,WRONG_SCOPE,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,159,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,1,202,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,1,202,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,2,75,Uncertain,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,2,76,True,,,True,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,2,76,True,,,False,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,2,77,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,2,77,False,,,True,,True,LOW,0,,,,,,False,,
divergent_TRUE,folio,deepseek,spooky_true,2,156,False,,,False,,True,LOW,0,,,,,,False,,
divergent_FALSE,folio,deepseek,spooky_false,2,156,False,,,True,,False,LOW,2,MISTRANSLATION|MISTRANSLATION,WRONG_NEGATION|WRONG_CONNECTIVE,"The premise states 'James doesn't work in the lab or have a part-time job offered by the university', meaning James does NOT work in the lab. But T6 asserts LabWorker James (that James DOES work in the lab), which is the opposite polarity. | The premise 'James doesn't work in the lab or have a part-time job' should be formalized as ¬LabWorker James ∧ ¬PartTimeJob James (conjunction - neither condition holds). T7 uses disjunction ¬LabWorker James ∨ ¬PartTimeJob James (at least one doesn't hold), which is weaker and incorrect.",MISTRANSLATION,WRONG_NEGATION,False,,
divergent_TRUE,folio,deepseek,spooky_true,2,157,True,,,True,,False,LOW,1,MISTRANSLATION,WRONG_CONNECTIVE,"The premise 'James doesn't work in the lab or have a part-time job' most naturally translates to '¬WorksInLab James ∨ ¬HasPartTimeJob James' (at least one is false). The formalization '¬(WorksInLab James ∨ HasPartTimeJob James)' is equivalent to '¬WorksInLab James ∧ ¬HasPartTimeJob James' (both are false), which is a stronger claim. This creates a direct contradiction with A6 (WorksInLab James), enabling trivial proof via explosion.",MISTRANSLATION,WRONG_CONNECTIVE,False,,
